Node_ID	9301253	cp_level	cp_r_citing_zero	cp_r_citing_nonzero	tr_citing	cp_r_cited_zero	cp_r_cited_nonzero	tr_cited	cp_level_bdid-cit_hepph_cpm_0	cp_r_citing_zero_bdid-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid-cit_hepph_cpm_0	tr_citing_bdid-cit_hepph_cpm_0	cp_r_cited_zero_bdid-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid-cit_hepph_cpm_0	tr_cited_bdid-cit_hepph_cpm_0	11	network_degree	network_indegree	network_outdegree	cluster_degree	cluster_indegree	cluster_outdegree	cp_level_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_citing_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_cited_bdid_clustered-cit_hepph_cpm_0	cp_level_bdid-cit_hepph_cpm_0	cp_r_citing_zero_bdid-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid-cit_hepph_cpm_0	tr_citing_bdid-cit_hepph_cpm_0	cp_r_cited_zero_bdid-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid-cit_hepph_cpm_0	tr_cited_bdid-cit_hepph_cpm_0	100	network_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cp_level_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_citing_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_zero_bdid_clustered-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid_clustered-cit_hepph_cpm_0	tr_cited_bdid_clustered-cit_hepph_cpm_0	cp_level_bdid-cit_hepph_cpm_0	cp_r_citing_zero_bdid-cit_hepph_cpm_0	cp_r_citing_nonzero_bdid-cit_hepph_cpm_0	tr_citing_bdid-cit_hepph_cpm_0	cp_r_cited_zero_bdid-cit_hepph_cpm_0	cp_r_cited_nonzero_bdid-cit_hepph_cpm_0	tr_cited_bdid-cit_hepph_cpm_0	297	network_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	network_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_degree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_indegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cluster_outdegree_degstats-cit_hepph_cleaned-cit_hepph_cpm_0	cp_level_bdid_clustered-cit_hepph_modularity	cp_r_citing_zero_bdid_clustered-cit_hepph_modularity	cp_r_citing_nonzero_bdid_clustered-cit_hepph_modularity	tr_citing_bdid_clustered-cit_hepph_modularity	cp_r_cited_zero_bdid_clustered-cit_hepph_modularity	cp_r_cited_nonzero_bdid_clustered-cit_hepph_modularity	tr_cited_bdid_clustered-cit_hepph_modularity	cp_level_bdid-cit_hepph_modularity	cp_r_citing_zero_bdid-cit_hepph_modularity	cp_r_citing_nonzero_bdid-cit_hepph_modularity	tr_citing_bdid-cit_hepph_modularity	cp_r_cited_zero_bdid-cit_hepph_modularity	cp_r_cited_nonzero_bdid-cit_hepph_modularity	tr_cited_bdid-cit_hepph_modularity	6	network_degree_degstats-cit_hepph_cleaned-cit_hepph_modularity	network_indegree_degstats-cit_hepph_cleaned-cit_hepph_modularity	network_outdegree_degstats-cit_hepph_cleaned-cit_hepph_modularity	cluster_degree_degstats-cit_hepph_cleaned-cit_hepph_modularity	cluster_indegree_degstats-cit_hepph_cleaned-cit_hepph_modularity	cluster_outdegree_degstats-cit_hepph_cleaned-cit_hepph_modularity
8130	1054.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	4.0	5	0	5	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	47.0	5	0	5	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	2368.0	5	0	5	1.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	5	0	5	5	0	5
8131	1239.0	3.0	2.0	1.0	1.0	0.0	3.0	30.0	4	3	1	1	0	4	33	15.0	20	4	16	17.0	3.0	14.0	3.0	2.0	1.0	1.0	0.0	3.0	26.0	4	3	1	1	0	4	33	161.0	20	4	16	15.0	3.0	12.0	3.0	2.0	1.0	1.0	0.0	3.0	27.0	4	3	1	1	0	4	33	189.0	20	4	16	15.0	3.0	12.0	4	3	1	1	0	4	28	4	3	1	1	0	4	33	6.0	20	4	16	16	4	12
8132	9402247.0	4.0	3.0	1.0	2.0	0.0	4.0	13.0	4	3	1	2	0	4	14	7.0	11	4	7	10.0	4.0	6.0	3.0	2.0	1.0	2.0	0.0	3.0	12.0	4	3	1	2	0	4	14	2.0	11	4	7	9.0	3.0	6.0	3.0	2.0	1.0	1.0	2.0	1.0	1.0	4	3	1	2	0	4	14	906.0	11	4	7	4.0	3.0	1.0	4	3	1	2	0	4	14	4	3	1	2	0	4	14	10.0	11	4	7	11	4	7
8133	9305208.0	1.0	1.0	0.0	0.0	0.0	1.0	6.0	1	1	0	0	0	1	9	8.0	28	1	27	20.0	1.0	19.0	1.0	1.0	0.0	0.0	0.0	1.0	9.0	1	1	0	0	0	1	9	99.0	28	1	27	13.0	1.0	12.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	1	1	0	0	0	1	9	397.0	28	1	27	6.0	1.0	5.0	0	0	0	0	0	0	0	1	1	0	0	0	1	9	5.0	28	1	27	20	0	20
8134	2108.0	4.0	2.0	2.0	3.0	0.0	4.0	35.0	4	2	2	3	0	4	35	2.0	28	4	24	28.0	4.0	24.0	4.0	2.0	2.0	3.0	0.0	4.0	35.0	4	2	2	3	0	4	35	0.0	28	4	24	28.0	4.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2	2	3	0	4	35	178.0	28	4	24	9.0	0.0	9.0	4	2	2	3	0	4	35	4	2	2	3	0	4	35	3.0	28	4	24	28	4	24
8135	4185.0	14.0	5.0	9.0	13.0	3.0	11.0	28.0	16	6	10	14	4	12	30	16.0	25	16	9	22.0	14.0	8.0	13.0	5.0	8.0	12.0	3.0	10.0	27.0	16	6	10	14	4	12	30	31.0	25	16	9	20.0	13.0	7.0	3.0	3.0	0.0	0.0	0.0	3.0	4.0	16	6	10	14	4	12	30	673.0	25	16	9	5.0	3.0	2.0	15	6	9	13	4	11	28	16	6	10	14	4	12	30	6.0	25	16	9	23	15	8
8136	5208.0	4.0	2.0	2.0	3.0	0.0	4.0	6.0	4	2	2	3	0	4	6	16.0	10	4	6	10.0	4.0	6.0	4.0	2.0	2.0	3.0	0.0	4.0	6.0	4	2	2	3	0	4	6	31.0	10	4	6	10.0	4.0	6.0	4.0	2.0	2.0	3.0	4.0	0.0	0.0	4	2	2	3	0	4	6	175.0	10	4	6	4.0	4.0	0.0	4	2	2	3	0	4	6	4	2	2	3	0	4	6	6.0	10	4	6	10	4	6
8137	9506375.0								0	0	0	0	0	0	0	990.0	2	0	2				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	126.0	2	0	2	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1271.0	2	0	2	1.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	2	0	2	1	0	1
8138	2223.0	6.0	4.0	2.0	3.0	1.0	5.0	14.0	7	5	2	3	1	6	15	2.0	14	7	7	13.0	6.0	7.0	6.0	5.0	1.0	2.0	0.0	6.0	12.0	7	5	2	3	1	6	15	50.0	14	7	7	11.0	6.0	5.0	3.0	3.0	0.0	0.0	0.0	3.0	3.0	7	5	2	3	1	6	15	549.0	14	7	7	4.0	3.0	1.0	7	5	2	3	1	6	15	7	5	2	3	1	6	15	3.0	14	7	7	14	7	7
8139	5116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	2	2	3	1	3	13	8.0	22	4	18	8.0	0.0	8.0	4.0	2.0	2.0	3.0	1.0	3.0	9.0	4	2	2	3	1	3	13	99.0	22	4	18	17.0	4.0	13.0	2.0	1.0	1.0	1.0	0.0	2.0	8.0	4	2	2	3	1	3	13	397.0	22	4	18	10.0	2.0	8.0	3	1	2	2	0	3	12	4	2	2	3	1	3	13	4.0	22	4	18	13	3	10
8140	2133.0	3.0	3.0	0.0	0.0	2.0	1.0	6.0	4	4	0	0	2	2	7	11.0	16	4	12	14.0	3.0	11.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	4	4	0	0	2	2	7	166.0	16	4	12	7.0	2.0	5.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	4	4	0	0	2	2	7	268.0	16	4	12	8.0	1.0	7.0	3	3	0	0	2	1	6	4	4	0	0	2	2	7	6.0	16	4	12	15	3	12
8141	3246.0	4.0	3.0	1.0	2.0	3.0	1.0	3.0	9	3	6	12	2	7	24	0.0	35	9	26	19.0	4.0	15.0	7.0	2.0	5.0	9.0	1.0	6.0	16.0	9	3	6	12	2	7	24	48.0	35	9	26	16.0	7.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	3	6	12	2	7	24	168.0	35	9	26	9.0	0.0	9.0	9	3	6	12	2	7	17	9	3	6	12	2	7	24	0.0	35	9	26	32	9	23
8142	6177.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	6.0	6	0	6	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	131.0	6	0	6	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1413.0	6	0	6	1.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	6	0	6	6	0	6
8143	1072.0	19.0	5.0	14.0	52.0	0.0	19.0	173.0	23	6	17	58	0	23	194	7.0	50	23	27	41.0	19.0	22.0	18.0	4.0	14.0	52.0	0.0	18.0	170.0	23	6	17	58	0	23	194	2.0	50	23	27	40.0	18.0	22.0	12.0	3.0	9.0	28.0	0.0	12.0	96.0	23	6	17	58	0	23	194	87.0	50	23	27	22.0	12.0	10.0	19	5	14	52	0	19	173	23	6	17	58	0	23	194	10.0	50	23	27	41	19	22
8144	2199.0	24.0	1.0	23.0	87.0	0.0	24.0	258.0	30	3	27	98	2	28	287	7.0	54	30	24	46.0	24.0	22.0	24.0	1.0	23.0	87.0	0.0	24.0	258.0	30	3	27	98	2	28	287	2.0	54	30	24	46.0	24.0	22.0	23.0	1.0	22.0	82.0	0.0	23.0	191.0	30	3	27	98	2	28	287	58.0	54	30	24	36.0	23.0	13.0	24	1	23	87	0	24	258	30	3	27	98	2	28	287	10.0	54	30	24	46	24	22
8145		8.0	3.0	5.0	13.0	8.0	0.0	0.0	10	3	7	18	10	0	0	2.0	10	10	0	8.0	8.0	0.0	6.0	2.0	4.0	10.0	6.0	0.0	0.0	10	3	7	18	10	0	0	107.0	10	10	0	6.0	6.0	0.0	3.0	1.0	2.0	2.0	3.0	0.0	0.0	10	3	7	18	10	0	0	816.0	10	10	0	3.0	3.0	0.0	8	3	5	13	8	0	0	10	3	7	18	10	0	0	3.0	10	10	0	8	8	0
8146	9512262.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	4.0	3	1	2	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	45.0	3	1	2	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	443.0	3	1	2	3.0	1.0	2.0	1	1	0	0	0	1	2	1	1	0	0	0	1	2	1.0	3	1	2	3	1	2
8147	9254.0	8.0	5.0	3.0	3.0	0.0	8.0	39.0	9	6	3	3	1	8	39	13.0	20	9	11	19.0	8.0	11.0	7.0	4.0	3.0	3.0	0.0	7.0	28.0	9	6	3	3	1	8	39	79.0	20	9	11	15.0	7.0	8.0	6.0	4.0	2.0	2.0	0.0	6.0	23.0	9	6	3	3	1	8	39	192.0	20	9	11	12.0	6.0	6.0	8	5	3	3	0	8	39	9	6	3	3	1	8	39	7.0	20	9	11	19	8	11
8148	9602366.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	79.0	3	0	3	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	296.0	3	0	3	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1639.0	3	0	3	2.0	0.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	3	0	3	2	0	2
8149	2008.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	4.0	4	0	4	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	77.0	4	0	4	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	491.0	4	0	4	2.0	0.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	4	0	4	4	0	4
8150	5122.0	12.0	2.0	10.0	28.0	3.0	9.0	36.0	14	3	11	29	3	11	49	15.0	31	14	17	20.0	12.0	8.0	8.0	2.0	6.0	12.0	0.0	8.0	34.0	14	3	11	29	3	11	49	20.0	31	14	17	15.0	8.0	7.0	6.0	1.0	5.0	9.0	0.0	6.0	6.0	14	3	11	29	3	11	49	1157.0	31	14	17	7.0	6.0	1.0	12	2	10	28	3	9	36	14	3	11	29	3	11	49	9.0	31	14	17	20	12	8
8151	2102.0	7.0	6.0	1.0	1.0	0.0	7.0	61.0	10	7	3	6	2	8	67	7.0	33	10	23	26.0	7.0	19.0	8.0	6.0	2.0	4.0	0.0	8.0	62.0	10	7	3	6	2	8	67	2.0	33	10	23	27.0	8.0	19.0	2.0	2.0	0.0	0.0	0.0	2.0	2.0	10	7	3	6	2	8	67	808.0	33	10	23	3.0	2.0	1.0	7	6	1	1	0	7	61	10	7	3	6	2	8	67	10.0	33	10	23	26	7	19
8152	1103.0	21.0	4.0	17.0	66.0	1.0	20.0	84.0	22	4	18	67	2	20	84	3.0	35	22	13	34.0	21.0	13.0	17.0	4.0	13.0	50.0	0.0	17.0	74.0	22	4	18	67	2	20	84	19.0	35	22	13	30.0	17.0	13.0	13.0	3.0	10.0	31.0	0.0	13.0	30.0	22	4	18	67	2	20	84	220.0	35	22	13	17.0	13.0	4.0	21	4	17	66	1	20	84	22	4	18	67	2	20	84	1.0	35	22	13	34	21	13
8153	1031.0	2.0	1.0	1.0	1.0	0.0	2.0	7.0	2	1	1	1	0	2	7	7.0	8	2	6	8.0	2.0	6.0	2.0	1.0	1.0	1.0	0.0	2.0	4.0	2	1	1	1	0	2	7	28.0	8	2	6	4.0	2.0	2.0								2	1	1	1	0	2	7	4230.0	8	2	6				1	1	0	0	0	1	4	2	1	1	1	0	2	7	10.0	8	2	6	7	1	6
8154	5242.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	2	1	1	1	1	1	1	3.0	10	2	8	7.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	1	1	1	1	1	150.0	10	2	8	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1	1	1	1	1	1	2242.0	10	2	8	3.0	0.0	3.0	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1.0	10	2	8	9	2	7
8155	2108.0	10.0	6.0	4.0	5.0	2.0	8.0	30.0	12	7	5	7	3	9	32	2.0	20	12	8	18.0	10.0	8.0	9.0	6.0	3.0	5.0	1.0	8.0	28.0	12	7	5	7	3	9	32	0.0	20	12	8	17.0	9.0	8.0	4.0	2.0	2.0	2.0	4.0	0.0	0.0	12	7	5	7	3	9	32	853.0	20	12	8	4.0	4.0	0.0	12	7	5	7	3	9	32	12	7	5	7	3	9	32	3.0	20	12	8	20	12	8
8156	9302311.0	10.0	6.0	4.0	7.0	0.0	10.0	144.0	12	8	4	7	2	10	170	10.0	43	12	31	35.0	10.0	25.0	10.0	6.0	4.0	7.0	0.0	10.0	136.0	12	8	4	7	2	10	170	24.0	43	12	31	34.0	10.0	24.0	9.0	6.0	3.0	6.0	0.0	9.0	127.0	12	8	4	7	2	10	170	8.0	43	12	31	30.0	9.0	21.0	10	6	4	7	0	10	156	12	8	4	7	2	10	170	8.0	43	12	31	37	10	27
8157	1074.0	4.0	4.0	0.0	0.0	0.0	4.0	10.0	6	6	0	0	1	5	13	23.0	16	6	10	7.0	4.0	3.0	3.0	3.0	0.0	0.0	0.0	3.0	8.0	6	6	0	0	1	5	13	41.0	16	6	10	6.0	3.0	3.0	3.0	3.0	0.0	0.0	0.0	3.0	3.0	6	6	0	0	1	5	13	878.0	16	6	10	4.0	3.0	1.0	5	5	0	0	1	4	10	6	6	0	0	1	5	13	0.0	16	6	10	8	5	3
8158	2199.0	8.0	4.0	4.0	6.0	0.0	8.0	92.0	12	6	6	10	0	12	133	7.0	35	12	23	29.0	8.0	21.0	7.0	3.0	4.0	6.0	0.0	7.0	91.0	12	6	6	10	0	12	133	2.0	35	12	23	28.0	7.0	21.0	6.0	3.0	3.0	4.0	0.0	6.0	58.0	12	6	6	10	0	12	133	58.0	35	12	23	21.0	6.0	15.0	8	4	4	6	0	8	92	12	6	6	10	0	12	133	10.0	35	12	23	29	8	21
8159	1334.0	22.0	3.0	19.0	57.0	0.0	22.0	200.0	23	3	20	61	0	23	206	1.0	51	23	28	49.0	22.0	27.0	22.0	3.0	19.0	57.0	0.0	22.0	181.0	23	3	20	61	0	23	206	1.0	51	23	28	42.0	22.0	20.0	15.0	2.0	13.0	43.0	0.0	15.0	114.0	23	3	20	61	0	23	206	21.0	51	23	28	28.0	15.0	13.0	22	3	19	57	0	22	200	23	3	20	61	0	23	206	2.0	51	23	28	49	22	27
8160	1103.0	2.0	2.0	0.0	0.0	0.0	2.0	4.0	2	2	0	0	0	2	4	3.0	5	2	3	4.0	2.0	2.0								2	2	0	0	0	2	4	1047.0	5	2	3				1.0	1.0	0.0	0.0	0.0	1.0	2.0	2	2	0	0	0	2	4	220.0	5	2	3	3.0	1.0	2.0	2	2	0	0	0	2	4	2	2	0	0	0	2	4	1.0	5	2	3	4	2	2
8161	9209205.0	4.0	3.0	1.0	1.0	2.0	2.0	11.0	4	3	1	1	2	2	11	4.0	16	4	12	16.0	4.0	12.0	1.0	1.0	0.0	0.0	0.0	1.0	9.0	4	3	1	1	2	2	11	57.0	16	4	12	10.0	1.0	9.0	1.0	1.0	0.0	0.0	0.0	1.0	9.0	4	3	1	1	2	2	11	82.0	16	4	12	10.0	1.0	9.0	4	3	1	1	2	2	11	4	3	1	1	2	2	11	1.0	16	4	12	16	4	12
8162	9311301.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	18.0	3	1	2	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	1	1	0	0	0	1	2	132.0	3	1	2	3.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1	1	0	0	0	1	2	1890.0	3	1	2	2.0	1.0	1.0	1	1	0	0	0	1	2	1	1	0	0	0	1	2	13.0	3	1	2	3	1	2
8163	3113.0	5.0	5.0	0.0	0.0	2.0	3.0	19.0	5	5	0	0	2	3	22	16.0	17	5	12	14.0	5.0	9.0	3.0	3.0	0.0	0.0	0.0	3.0	19.0	5	5	0	0	2	3	22	59.0	17	5	12	12.0	3.0	9.0	3.0	3.0	0.0	0.0	0.0	3.0	19.0	5	5	0	0	2	3	22	102.0	17	5	12	12.0	3.0	9.0	5	5	0	0	2	3	19	5	5	0	0	2	3	22	6.0	17	5	12	14	5	9
8164	1101.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1	1	0	0	0	1	1	2.0	11	1	10	11.0	1.0	10.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1	1	0	0	0	1	1	215.0	11	1	10	6.0	1.0	5.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1	1	0	0	0	1	1	387.0	11	1	10	6.0	1.0	5.0	1	1	0	0	0	1	1	1	1	0	0	0	1	1	3.0	11	1	10	11	1	10
8165	4067.0	3.0	2.0	1.0	1.0	0.0	3.0	10.0	6	4	2	2	2	4	12	19.0	22	6	16	9.0	3.0	6.0	3.0	2.0	1.0	1.0	0.0	3.0	10.0	6	4	2	2	2	4	12	12.0	22	6	16	9.0	3.0	6.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	6	4	2	2	2	4	12	1370.0	22	6	16	2.0	2.0	0.0	3	2	1	1	0	3	10	6	4	2	2	2	4	12	11.0	22	6	16	9	3	6
8166	1174.0	1.0	1.0	0.0	0.0	0.0	1.0	6.0	1	1	0	0	0	1	6	0.0	30	1	29	29.0	1.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	6	10.0	30	1	29	20.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	6	120.0	30	1	29	11.0	0.0	11.0	1	1	0	0	0	1	6	1	1	0	0	0	1	6	4.0	30	1	29	29	1	28
8167	3272.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1	1	0	0	0	1	1	0.0	11	1	10	11.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	1	69.0	11	1	10	9.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	1	59.0	11	1	10	8.0	0.0	8.0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	4.0	11	1	10	10	0	10
8168	3233.0	5.0	4.0	1.0	1.0	0.0	5.0	35.0	6	5	1	1	0	6	42	13.0	27	6	21	26.0	5.0	21.0	5.0	4.0	1.0	1.0	0.0	5.0	35.0	6	5	1	1	0	6	42	9.0	27	6	21	23.0	5.0	18.0	4.0	4.0	0.0	0.0	0.0	4.0	18.0	6	5	1	1	0	6	42	240.0	27	6	21	9.0	4.0	5.0	5	4	1	1	0	5	35	6	5	1	1	0	6	42	7.0	27	6	21	26	5	21
8169									1	1	0	0	1	0	0	797.0	1	1	0											1	1	0	0	1	0	0	873.0	1	1	0											1	1	0	0	1	0	0	3197.0	1	1	0				1	1	0	0	1	0	0	1	1	0	0	1	0	0	0.0	1	1	0	1	1	0
8170	7110.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1	1	0	0	1	0	0	0.0	8	1	7	7.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	1	0	0	86.0	8	1	7	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	1	0	0	429.0	8	1	7	7.0	0.0	7.0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	0.0	8	1	7	7	1	6
8171	3020.0	2.0	2.0	0.0	0.0	0.0	2.0	10.0	8	5	3	5	0	8	28	3.0	24	8	16	11.0	2.0	9.0	4.0	4.0	0.0	0.0	0.0	4.0	10.0	8	5	3	5	0	8	28	201.0	24	8	16	10.0	4.0	6.0	2.0	2.0	0.0	0.0	0.0	2.0	8.0	8	5	3	5	0	8	28	774.0	24	8	16	7.0	2.0	5.0	5	3	2	3	0	5	9	8	5	3	5	0	8	28	6.0	24	8	16	8	5	3
8172	1074.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	23.0	28	0	28	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	87.0	28	0	28	8.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	460.0	28	0	28	7.0	0.0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	28	0	28	10	0	10
8173	4140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	3.0	5	0	5	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	8.0	5	0	5	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	231.0	5	0	5	3.0	0.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0	5	0	5	4	0	4
8174	5212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	18.0	8	0	8	8.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	98.0	8	0	8	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1832.0	8	0	8	2.0	0.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.0	8	0	8	8	0	8
8175	9409440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	3.0	8	0	8	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	8.0	8	0	8	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	231.0	8	0	8	3.0	0.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0	8	0	8	6	0	6
8176	1045.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	16.0	6	0	6	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	167.0	6	0	6	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	884.0	6	0	6	3.0	0.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	6	0	6	5	0	5
8177	2044.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	1	1	0	0	0	1	3	2.0	28	1	27	26.0	1.0	25.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	1	1	0	0	0	1	3	3.0	28	1	27	14.0	1.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	1	0	0	0	1	3	464.0	28	1	27	7.0	0.0	7.0	1	1	0	0	0	1	3	1	1	0	0	0	1	3	3.0	28	1	27	26	1	25
8178	9807240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	73.0	1	0	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	404.0	1	0	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	1175.0	1	0	1	1.0	0.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	1	0	1	1	0	1
